time_local,turbine,time_utc,p10,p50,p90,curve,hours_ahead,lead_day,ws_mean,ws_spread,temp,icing_risk,issue_local
2026-02-14 17:00:00,T1,2026-02-14 11:00:00,0.004,0.0248,0.142,0.0968,7.0,1,2.9633,1.82,2.4833,0.0,2026-02-14 10:00:00
2026-02-14 17:00:00,T2,2026-02-14 11:00:00,0.0038,0.0242,0.142,0.0968,7.0,1,2.9633,1.82,2.4833,0.0,2026-02-14 10:00:00
2026-02-14 17:00:00,ВЭС,2026-02-14 11:00:00,0.0039,0.0245,0.142,0.0968,7.0,1,2.9633,1.82,2.4833,0.0,2026-02-14 10:00:00
2026-02-14 18:00:00,T1,2026-02-14 12:00:00,0.0039,0.0252,0.1385,0.1,8.0,1,2.9933,1.435,1.3833,0.0,2026-02-14 10:00:00
2026-02-14 18:00:00,T2,2026-02-14 12:00:00,0.005,0.0248,0.1385,0.1,8.0,1,2.9933,1.435,1.3833,0.0,2026-02-14 10:00:00
2026-02-14 18:00:00,ВЭС,2026-02-14 12:00:00,0.0044,0.025,0.1385,0.1,8.0,1,2.9933,1.435,1.3833,0.0,2026-02-14 10:00:00
2026-02-14 19:00:00,T1,2026-02-14 13:00:00,0.0,0.0447,0.1807,0.0771,9.0,1,2.5967,1.015,0.5,1.0,2026-02-14 10:00:00
2026-02-14 19:00:00,T2,2026-02-14 13:00:00,0.0,0.0442,0.1807,0.0771,9.0,1,2.5967,1.015,0.5,1.0,2026-02-14 10:00:00
2026-02-14 19:00:00,ВЭС,2026-02-14 13:00:00,0.0,0.0445,0.1807,0.0771,9.0,1,2.5967,1.015,0.5,1.0,2026-02-14 10:00:00
2026-02-14 20:00:00,T1,2026-02-14 14:00:00,0.0,0.066,0.3093,0.0771,10.0,1,2.5433,2.965,0.0333,1.0,2026-02-14 10:00:00
2026-02-14 20:00:00,T2,2026-02-14 14:00:00,0.0,0.0637,0.3093,0.0771,10.0,1,2.5433,2.965,0.0333,1.0,2026-02-14 10:00:00
2026-02-14 20:00:00,ВЭС,2026-02-14 14:00:00,0.0,0.0649,0.3093,0.0771,10.0,1,2.5433,2.965,0.0333,1.0,2026-02-14 10:00:00
2026-02-14 21:00:00,T1,2026-02-14 15:00:00,0.0,0.0661,0.3421,0.0781,11.0,1,2.7017,2.76,-0.2,1.0,2026-02-14 10:00:00
2026-02-14 21:00:00,T2,2026-02-14 15:00:00,0.0,0.0638,0.3421,0.0781,11.0,1,2.7017,2.76,-0.2,1.0,2026-02-14 10:00:00
2026-02-14 21:00:00,ВЭС,2026-02-14 15:00:00,0.0,0.065,0.3421,0.0781,11.0,1,2.7017,2.76,-0.2,1.0,2026-02-14 10:00:00
2026-02-14 22:00:00,T1,2026-02-14 16:00:00,0.0,0.0444,0.2519,0.0835,12.0,1,2.7883,1.55,-0.2667,1.0,2026-02-14 10:00:00
2026-02-14 22:00:00,T2,2026-02-14 16:00:00,0.0,0.0435,0.2519,0.0835,12.0,1,2.7883,1.55,-0.2667,1.0,2026-02-14 10:00:00
2026-02-14 22:00:00,ВЭС,2026-02-14 16:00:00,0.0,0.044,0.2519,0.0835,12.0,1,2.7883,1.55,-0.2667,1.0,2026-02-14 10:00:00
2026-02-14 23:00:00,T1,2026-02-14 17:00:00,0.0056,0.0209,0.1419,0.115,1.0,1,3.4117,1.93,-0.35,1.0,2026-02-14 22:00:00
2026-02-14 23:00:00,T2,2026-02-14 17:00:00,0.0095,0.0203,0.1419,0.115,1.0,1,3.4117,1.93,-0.35,1.0,2026-02-14 22:00:00
2026-02-14 23:00:00,ВЭС,2026-02-14 17:00:00,0.0076,0.0206,0.1419,0.115,1.0,1,3.4117,1.93,-0.35,1.0,2026-02-14 22:00:00
2026-02-15 00:00:00,T1,2026-02-14 18:00:00,0.0033,0.0267,0.1764,0.1238,2.0,1,3.5517,2.93,-0.55,1.0,2026-02-14 22:00:00
2026-02-15 00:00:00,T2,2026-02-14 18:00:00,0.0043,0.026,0.1764,0.1238,2.0,1,3.5517,2.93,-0.55,1.0,2026-02-14 22:00:00
2026-02-15 00:00:00,ВЭС,2026-02-14 18:00:00,0.0038,0.0264,0.1764,0.1238,2.0,1,3.5517,2.93,-0.55,1.0,2026-02-14 22:00:00
2026-02-15 01:00:00,T1,2026-02-14 19:00:00,0.0053,0.0217,0.1058,0.0781,3.0,1,2.665,2.76,-0.6833,1.0,2026-02-14 22:00:00
2026-02-15 01:00:00,T2,2026-02-14 19:00:00,0.0064,0.0208,0.1058,0.0781,3.0,1,2.665,2.76,-0.6833,1.0,2026-02-14 22:00:00
2026-02-15 01:00:00,ВЭС,2026-02-14 19:00:00,0.0059,0.0213,0.1058,0.0781,3.0,1,2.665,2.76,-0.6833,1.0,2026-02-14 22:00:00
2026-02-15 02:00:00,T1,2026-02-14 20:00:00,0.0046,0.0234,0.105,0.0687,4.0,1,2.01,3.0,-0.7,1.0,2026-02-14 22:00:00
2026-02-15 02:00:00,T2,2026-02-14 20:00:00,0.0025,0.0226,0.105,0.0687,4.0,1,2.01,3.0,-0.7,1.0,2026-02-14 22:00:00
2026-02-15 02:00:00,ВЭС,2026-02-14 20:00:00,0.0036,0.023,0.105,0.0687,4.0,1,2.01,3.0,-0.7,1.0,2026-02-14 22:00:00
2026-02-15 03:00:00,T1,2026-02-14 21:00:00,0.0064,0.0189,0.0813,0.0741,5.0,1,2.2767,3.83,-0.6667,1.0,2026-02-14 22:00:00
2026-02-15 03:00:00,T2,2026-02-14 21:00:00,0.0043,0.0181,0.0813,0.0741,5.0,1,2.2767,3.83,-0.6667,1.0,2026-02-14 22:00:00
2026-02-15 03:00:00,ВЭС,2026-02-14 21:00:00,0.0054,0.0185,0.0813,0.0741,5.0,1,2.2767,3.83,-0.6667,1.0,2026-02-14 22:00:00
2026-02-15 04:00:00,T1,2026-02-14 22:00:00,0.0047,0.023,0.0647,0.0923,6.0,1,2.86,5.16,-0.8833,1.0,2026-02-14 22:00:00
2026-02-15 04:00:00,T2,2026-02-14 22:00:00,0.0057,0.0155,0.0647,0.0923,6.0,1,2.86,5.16,-0.8833,1.0,2026-02-14 22:00:00
2026-02-15 04:00:00,ВЭС,2026-02-14 22:00:00,0.0052,0.0193,0.0647,0.0923,6.0,1,2.86,5.16,-0.8833,1.0,2026-02-14 22:00:00
2026-02-15 05:00:00,T1,2026-02-14 23:00:00,0.0,0.0662,0.1,0.1275,7.0,1,3.675,4.965,-1.1167,1.0,2026-02-14 22:00:00
2026-02-15 05:00:00,T2,2026-02-14 23:00:00,0.0,0.0588,0.1,0.1275,7.0,1,3.675,4.965,-1.1167,1.0,2026-02-14 22:00:00
2026-02-15 05:00:00,ВЭС,2026-02-14 23:00:00,0.0,0.0625,0.1,0.1275,7.0,1,3.675,4.965,-1.1167,1.0,2026-02-14 22:00:00
2026-02-15 06:00:00,T1,2026-02-15 00:00:00,0.0,0.1466,0.3233,0.2206,8.0,1,5.3317,4.345,-1.15,1.0,2026-02-14 22:00:00
2026-02-15 06:00:00,T2,2026-02-15 00:00:00,0.0,0.1395,0.3233,0.2206,8.0,1,5.3317,4.345,-1.15,1.0,2026-02-14 22:00:00
2026-02-15 06:00:00,ВЭС,2026-02-15 00:00:00,0.0,0.1431,0.3233,0.2206,8.0,1,5.3317,4.345,-1.15,1.0,2026-02-14 22:00:00
2026-02-15 07:00:00,T1,2026-02-15 01:00:00,0.0177,0.1935,0.5707,0.3567,9.0,1,6.9933,3.965,-0.95,1.0,2026-02-14 22:00:00
2026-02-15 07:00:00,T2,2026-02-15 01:00:00,0.0,0.18,0.5707,0.3567,9.0,1,6.9933,3.965,-0.95,1.0,2026-02-14 22:00:00
2026-02-15 07:00:00,ВЭС,2026-02-15 01:00:00,0.0089,0.1867,0.5707,0.3567,9.0,1,6.9933,3.965,-0.95,1.0,2026-02-14 22:00:00
2026-02-15 08:00:00,T1,2026-02-15 02:00:00,0.0497,0.2178,0.8286,0.4461,10.0,1,8.1917,2.59,-0.1,1.0,2026-02-14 22:00:00
2026-02-15 08:00:00,T2,2026-02-15 02:00:00,0.0083,0.2005,0.8286,0.4461,10.0,1,8.1917,2.59,-0.1,1.0,2026-02-14 22:00:00
2026-02-15 08:00:00,ВЭС,2026-02-15 02:00:00,0.029,0.2091,0.8286,0.4461,10.0,1,8.1917,2.59,-0.1,1.0,2026-02-14 22:00:00
2026-02-15 09:00:00,T1,2026-02-15 03:00:00,0.1105,0.606,0.9783,0.5709,11.0,1,9.3617,2.72,1.1833,1.0,2026-02-14 22:00:00
2026-02-15 09:00:00,T2,2026-02-15 03:00:00,0.1398,0.594,0.97,0.5709,11.0,1,9.3617,2.72,1.1833,1.0,2026-02-14 22:00:00
2026-02-15 09:00:00,ВЭС,2026-02-15 03:00:00,0.1252,0.6,0.9741,0.5709,11.0,1,9.3617,2.72,1.1833,1.0,2026-02-14 22:00:00
2026-02-15 10:00:00,T1,2026-02-15 04:00:00,0.3575,0.8956,0.9845,0.73,12.0,1,10.535,2.325,2.45,0.0,2026-02-14 22:00:00
2026-02-15 10:00:00,T2,2026-02-15 04:00:00,0.5223,0.8747,0.97,0.73,12.0,1,10.535,2.325,2.45,0.0,2026-02-14 22:00:00
2026-02-15 10:00:00,ВЭС,2026-02-15 04:00:00,0.4399,0.8851,0.9773,0.73,12.0,1,10.535,2.325,2.45,0.0,2026-02-14 22:00:00
2026-02-15 11:00:00,T1,2026-02-15 05:00:00,0.5607,0.967,0.99,0.8017,1.0,1,11.735,1.88,3.5333,0.0,2026-02-15 10:00:00
2026-02-15 11:00:00,T2,2026-02-15 05:00:00,0.5553,0.9492,0.97,0.8017,1.0,1,11.735,1.88,3.5333,0.0,2026-02-15 10:00:00
2026-02-15 11:00:00,ВЭС,2026-02-15 05:00:00,0.558,0.9581,0.98,0.8017,1.0,1,11.735,1.88,3.5333,0.0,2026-02-15 10:00:00
2026-02-15 12:00:00,T1,2026-02-15 06:00:00,0.5531,0.9346,0.99,0.8291,2.0,1,12.3917,1.58,4.6,0.0,2026-02-15 10:00:00
2026-02-15 12:00:00,T2,2026-02-15 06:00:00,0.5662,0.9091,0.97,0.8291,2.0,1,12.3917,1.58,4.6,0.0,2026-02-15 10:00:00
2026-02-15 12:00:00,ВЭС,2026-02-15 06:00:00,0.5596,0.9218,0.98,0.8291,2.0,1,12.3917,1.58,4.6,0.0,2026-02-15 10:00:00
2026-02-15 13:00:00,T1,2026-02-15 07:00:00,0.6208,0.9537,0.99,0.8017,3.0,1,12.17,1.73,5.55,0.0,2026-02-15 10:00:00
2026-02-15 13:00:00,T2,2026-02-15 07:00:00,0.6616,0.945,0.97,0.8017,3.0,1,12.17,1.73,5.55,0.0,2026-02-15 10:00:00
2026-02-15 13:00:00,ВЭС,2026-02-15 07:00:00,0.6412,0.9494,0.98,0.8017,3.0,1,12.17,1.73,5.55,0.0,2026-02-15 10:00:00
2026-02-15 14:00:00,T1,2026-02-15 08:00:00,0.6419,0.99,0.99,0.8017,4.0,1,11.8933,1.94,6.15,0.0,2026-02-15 10:00:00
2026-02-15 14:00:00,T2,2026-02-15 08:00:00,0.6999,0.97,0.97,0.8017,4.0,1,11.8933,1.94,6.15,0.0,2026-02-15 10:00:00
2026-02-15 14:00:00,ВЭС,2026-02-15 08:00:00,0.6709,0.98,0.98,0.8017,4.0,1,11.8933,1.94,6.15,0.0,2026-02-15 10:00:00
2026-02-15 15:00:00,T1,2026-02-15 09:00:00,0.789,0.99,0.99,0.8017,5.0,1,11.7017,2.105,6.3333,0.0,2026-02-15 10:00:00
2026-02-15 15:00:00,T2,2026-02-15 09:00:00,0.8101,0.97,0.97,0.8017,5.0,1,11.7017,2.105,6.3333,0.0,2026-02-15 10:00:00
2026-02-15 15:00:00,ВЭС,2026-02-15 09:00:00,0.7996,0.98,0.98,0.8017,5.0,1,11.7017,2.105,6.3333,0.0,2026-02-15 10:00:00
2026-02-15 16:00:00,T1,2026-02-15 10:00:00,0.6055,0.99,0.99,0.7831,6.0,1,11.5867,2.19,6.0167,0.0,2026-02-15 10:00:00
2026-02-15 16:00:00,T2,2026-02-15 10:00:00,0.6716,0.97,0.97,0.7831,6.0,1,11.5867,2.19,6.0167,0.0,2026-02-15 10:00:00
2026-02-15 16:00:00,ВЭС,2026-02-15 10:00:00,0.6385,0.98,0.98,0.7831,6.0,1,11.5867,2.19,6.0167,0.0,2026-02-15 10:00:00
2026-02-15 17:00:00,T1,2026-02-15 11:00:00,0.588,0.99,0.99,0.7831,7.0,1,11.5383,2.105,5.2,0.0,2026-02-15 10:00:00
2026-02-15 17:00:00,T2,2026-02-15 11:00:00,0.5358,0.97,0.97,0.7831,7.0,1,11.5383,2.105,5.2,0.0,2026-02-15 10:00:00
2026-02-15 17:00:00,ВЭС,2026-02-15 11:00:00,0.5619,0.98,0.98,0.7831,7.0,1,11.5383,2.105,5.2,0.0,2026-02-15 10:00:00
2026-02-15 18:00:00,T1,2026-02-15 12:00:00,0.577,0.99,0.99,0.7831,8.0,1,11.61,2.075,4.2833,0.0,2026-02-15 10:00:00
2026-02-15 18:00:00,T2,2026-02-15 12:00:00,0.5703,0.97,0.97,0.7831,8.0,1,11.61,2.075,4.2833,0.0,2026-02-15 10:00:00
2026-02-15 18:00:00,ВЭС,2026-02-15 12:00:00,0.5737,0.98,0.98,0.7831,8.0,1,11.61,2.075,4.2833,0.0,2026-02-15 10:00:00
2026-02-15 19:00:00,T1,2026-02-15 13:00:00,0.591,0.99,0.99,0.8017,9.0,1,11.7217,1.88,3.7167,0.0,2026-02-15 10:00:00
2026-02-15 19:00:00,T2,2026-02-15 13:00:00,0.624,0.97,0.97,0.8017,9.0,1,11.7217,1.88,3.7167,0.0,2026-02-15 10:00:00
2026-02-15 19:00:00,ВЭС,2026-02-15 13:00:00,0.6075,0.98,0.98,0.8017,9.0,1,11.7217,1.88,3.7167,0.0,2026-02-15 10:00:00
2026-02-15 20:00:00,T1,2026-02-15 14:00:00,0.427,0.9876,0.99,0.8017,10.0,1,11.76,1.52,3.4,0.0,2026-02-15 10:00:00
2026-02-15 20:00:00,T2,2026-02-15 14:00:00,0.4411,0.97,0.97,0.8017,10.0,1,11.76,1.52,3.4,0.0,2026-02-15 10:00:00
2026-02-15 20:00:00,ВЭС,2026-02-15 14:00:00,0.4341,0.9788,0.98,0.8017,10.0,1,11.76,1.52,3.4,0.0,2026-02-15 10:00:00
2026-02-15 21:00:00,T1,2026-02-15 15:00:00,0.3346,0.9592,0.986,0.7831,11.0,1,11.5617,1.43,3.1833,0.0,2026-02-15 10:00:00
2026-02-15 21:00:00,T2,2026-02-15 15:00:00,0.2388,0.9449,0.97,0.7831,11.0,1,11.5617,1.43,3.1833,0.0,2026-02-15 10:00:00
2026-02-15 21:00:00,ВЭС,2026-02-15 15:00:00,0.2867,0.952,0.978,0.7831,11.0,1,11.5617,1.43,3.1833,0.0,2026-02-15 10:00:00
2026-02-15 22:00:00,T1,2026-02-15 16:00:00,0.1717,0.8166,0.9622,0.7639,12.0,1,11.095,1.57,3.05,0.0,2026-02-15 10:00:00
2026-02-15 22:00:00,T2,2026-02-15 16:00:00,0.1382,0.809,0.9589,0.7639,12.0,1,11.095,1.57,3.05,0.0,2026-02-15 10:00:00
2026-02-15 22:00:00,ВЭС,2026-02-15 16:00:00,0.1549,0.8128,0.9606,0.7639,12.0,1,11.095,1.57,3.05,0.0,2026-02-15 10:00:00
2026-02-15 23:00:00,T1,2026-02-15 17:00:00,0.159,0.6159,0.9609,0.6898,1.0,1,10.4333,2.9,2.8667,0.0,2026-02-15 22:00:00
2026-02-15 23:00:00,T2,2026-02-15 17:00:00,0.1512,0.6069,0.9564,0.6898,1.0,1,10.4333,2.9,2.8667,0.0,2026-02-15 22:00:00
2026-02-15 23:00:00,ВЭС,2026-02-15 17:00:00,0.1551,0.6114,0.9587,0.6898,1.0,1,10.4333,2.9,2.8667,0.0,2026-02-15 22:00:00
2026-02-16 00:00:00,T1,2026-02-15 18:00:00,0.0,0.5794,0.9742,0.65,2.0,1,9.7317,4.695,2.7667,0.0,2026-02-15 22:00:00
2026-02-16 00:00:00,T2,2026-02-15 18:00:00,0.0,0.578,0.9683,0.65,2.0,1,9.7317,4.695,2.7667,0.0,2026-02-15 22:00:00
2026-02-16 00:00:00,ВЭС,2026-02-15 18:00:00,0.0,0.5787,0.9713,0.65,2.0,1,9.7317,4.695,2.7667,0.0,2026-02-15 22:00:00
2026-02-16 01:00:00,T1,2026-02-15 19:00:00,0.0078,0.576,0.9634,0.6301,3.0,1,9.6683,5.615,2.7833,0.0,2026-02-15 22:00:00
2026-02-16 01:00:00,T2,2026-02-15 19:00:00,0.0,0.5738,0.9574,0.6301,3.0,1,9.6683,5.615,2.7833,0.0,2026-02-15 22:00:00
2026-02-16 01:00:00,ВЭС,2026-02-15 19:00:00,0.0039,0.5749,0.9604,0.6301,3.0,1,9.6683,5.615,2.7833,0.0,2026-02-15 22:00:00
2026-02-16 02:00:00,T1,2026-02-15 20:00:00,0.0805,0.7125,0.9711,0.681,4.0,1,10.0883,5.905,2.7833,0.0,2026-02-15 22:00:00
2026-02-16 02:00:00,T2,2026-02-15 20:00:00,0.0348,0.7052,0.964,0.681,4.0,1,10.0883,5.905,2.7833,0.0,2026-02-15 22:00:00
2026-02-16 02:00:00,ВЭС,2026-02-15 20:00:00,0.0577,0.7088,0.9675,0.681,4.0,1,10.0883,5.905,2.7833,0.0,2026-02-15 22:00:00
2026-02-16 03:00:00,T1,2026-02-15 21:00:00,0.091,0.7039,0.9765,0.681,5.0,1,10.1717,5.79,2.75,0.0,2026-02-15 22:00:00
2026-02-16 03:00:00,T2,2026-02-15 21:00:00,0.0566,0.6943,0.9688,0.681,5.0,1,10.1717,5.79,2.75,0.0,2026-02-15 22:00:00
2026-02-16 03:00:00,ВЭС,2026-02-15 21:00:00,0.0738,0.6991,0.9727,0.681,5.0,1,10.1717,5.79,2.75,0.0,2026-02-15 22:00:00
2026-02-16 04:00:00,T1,2026-02-15 22:00:00,0.1177,0.6651,0.9795,0.681,6.0,1,10.065,4.96,2.7167,0.0,2026-02-15 22:00:00
2026-02-16 04:00:00,T2,2026-02-15 22:00:00,0.082,0.6535,0.97,0.681,6.0,1,10.065,4.96,2.7167,0.0,2026-02-15 22:00:00
2026-02-16 04:00:00,ВЭС,2026-02-15 22:00:00,0.0999,0.6593,0.9747,0.681,6.0,1,10.065,4.96,2.7167,0.0,2026-02-15 22:00:00
2026-02-16 05:00:00,T1,2026-02-15 23:00:00,0.3409,0.6932,0.9867,0.681,7.0,1,10.2017,2.845,2.75,0.0,2026-02-15 22:00:00
2026-02-16 05:00:00,T2,2026-02-15 23:00:00,0.3102,0.6793,0.97,0.681,7.0,1,10.2017,2.845,2.75,0.0,2026-02-15 22:00:00
2026-02-16 05:00:00,ВЭС,2026-02-15 23:00:00,0.3255,0.6862,0.9783,0.681,7.0,1,10.2017,2.845,2.75,0.0,2026-02-15 22:00:00
2026-02-16 06:00:00,T1,2026-02-16 00:00:00,0.3535,0.763,0.9839,0.6898,8.0,1,10.3683,2.05,2.8667,0.0,2026-02-15 22:00:00
2026-02-16 06:00:00,T2,2026-02-16 00:00:00,0.3165,0.7508,0.97,0.6898,8.0,1,10.3683,2.05,2.8667,0.0,2026-02-15 22:00:00
2026-02-16 06:00:00,ВЭС,2026-02-16 00:00:00,0.335,0.7569,0.9769,0.6898,8.0,1,10.3683,2.05,2.8667,0.0,2026-02-15 22:00:00
2026-02-16 07:00:00,T1,2026-02-16 01:00:00,0.3183,0.6769,0.9658,0.681,9.0,1,10.115,1.125,2.95,0.0,2026-02-15 22:00:00
2026-02-16 07:00:00,T2,2026-02-16 01:00:00,0.2353,0.6701,0.9636,0.681,9.0,1,10.115,1.125,2.95,0.0,2026-02-15 22:00:00
2026-02-16 07:00:00,ВЭС,2026-02-16 01:00:00,0.2768,0.6735,0.9647,0.681,9.0,1,10.115,1.125,2.95,0.0,2026-02-15 22:00:00
2026-02-16 08:00:00,T1,2026-02-16 02:00:00,0.1708,0.4986,0.9473,0.6301,10.0,1,9.6283,0.39,3.1833,0.0,2026-02-15 22:00:00
2026-02-16 08:00:00,T2,2026-02-16 02:00:00,0.087,0.5017,0.9454,0.6301,10.0,1,9.6283,0.39,3.1833,0.0,2026-02-15 22:00:00
2026-02-16 08:00:00,ВЭС,2026-02-16 02:00:00,0.1289,0.5002,0.9464,0.6301,10.0,1,9.6283,0.39,3.1833,0.0,2026-02-15 22:00:00
2026-02-16 09:00:00,T1,2026-02-16 03:00:00,0.0,0.5014,0.9582,0.5709,11.0,1,9.375,1.11,3.7667,0.0,2026-02-15 22:00:00
2026-02-16 09:00:00,T2,2026-02-16 03:00:00,0.0,0.5056,0.9564,0.5709,11.0,1,9.375,1.11,3.7667,0.0,2026-02-15 22:00:00
2026-02-16 09:00:00,ВЭС,2026-02-16 03:00:00,0.0,0.5035,0.9573,0.5709,11.0,1,9.375,1.11,3.7667,0.0,2026-02-15 22:00:00
2026-02-16 10:00:00,T1,2026-02-16 04:00:00,0.0507,0.5686,0.9741,0.5984,12.0,1,9.4583,1.325,4.5167,0.0,2026-02-15 22:00:00
2026-02-16 10:00:00,T2,2026-02-16 04:00:00,0.0327,0.5717,0.97,0.5984,12.0,1,9.4583,1.325,4.5167,0.0,2026-02-15 22:00:00
2026-02-16 10:00:00,ВЭС,2026-02-16 04:00:00,0.0417,0.5702,0.9721,0.5984,12.0,1,9.4583,1.325,4.5167,0.0,2026-02-15 22:00:00
2026-02-16 11:00:00,T1,2026-02-16 05:00:00,0.1026,0.6623,0.9648,0.6587,1.0,1,9.865,0.88,5.45,0.0,2026-02-16 10:00:00
2026-02-16 11:00:00,T2,2026-02-16 05:00:00,0.0698,0.6601,0.963,0.6587,1.0,1,9.865,0.88,5.45,0.0,2026-02-16 10:00:00
2026-02-16 11:00:00,ВЭС,2026-02-16 05:00:00,0.0862,0.6612,0.9639,0.6587,1.0,1,9.865,0.88,5.45,0.0,2026-02-16 10:00:00
2026-02-16 12:00:00,T1,2026-02-16 06:00:00,0.2148,0.7032,0.9725,0.6794,2.0,1,10.015,0.785,6.3167,0.0,2026-02-16 10:00:00
2026-02-16 12:00:00,T2,2026-02-16 06:00:00,0.0769,0.7069,0.97,0.6794,2.0,1,10.015,0.785,6.3167,0.0,2026-02-16 10:00:00
2026-02-16 12:00:00,ВЭС,2026-02-16 06:00:00,0.1459,0.7051,0.9713,0.6794,2.0,1,10.015,0.785,6.3167,0.0,2026-02-16 10:00:00
2026-02-16 13:00:00,T1,2026-02-16 07:00:00,0.2334,0.7128,0.9725,0.6587,3.0,1,9.8917,1.095,7.0,0.0,2026-02-16 10:00:00
2026-02-16 13:00:00,T2,2026-02-16 07:00:00,0.0959,0.7194,0.97,0.6587,3.0,1,9.8917,1.095,7.0,0.0,2026-02-16 10:00:00
2026-02-16 13:00:00,ВЭС,2026-02-16 07:00:00,0.1646,0.7161,0.9713,0.6587,3.0,1,9.8917,1.095,7.0,0.0,2026-02-16 10:00:00
2026-02-16 14:00:00,T1,2026-02-16 08:00:00,0.2316,0.6876,0.9742,0.6587,4.0,1,9.9,1.355,7.5333,0.0,2026-02-16 10:00:00
2026-02-16 14:00:00,T2,2026-02-16 08:00:00,0.1341,0.6938,0.97,0.6587,4.0,1,9.9,1.355,7.5333,0.0,2026-02-16 10:00:00
2026-02-16 14:00:00,ВЭС,2026-02-16 08:00:00,0.1828,0.6907,0.9721,0.6587,4.0,1,9.9,1.355,7.5333,0.0,2026-02-16 10:00:00
2026-02-16 15:00:00,T1,2026-02-16 09:00:00,0.2502,0.8038,0.9874,0.65,5.0,1,9.875,1.845,7.6667,0.0,2026-02-16 10:00:00
2026-02-16 15:00:00,T2,2026-02-16 09:00:00,0.2314,0.8101,0.97,0.65,5.0,1,9.875,1.845,7.6667,0.0,2026-02-16 10:00:00
2026-02-16 15:00:00,ВЭС,2026-02-16 09:00:00,0.2408,0.8069,0.9787,0.65,5.0,1,9.875,1.845,7.6667,0.0,2026-02-16 10:00:00
2026-02-16 16:00:00,T1,2026-02-16 10:00:00,0.1971,0.7768,0.99,0.6587,6.0,1,9.9567,2.115,7.2833,0.0,2026-02-16 10:00:00
2026-02-16 16:00:00,T2,2026-02-16 10:00:00,0.2138,0.7826,0.97,0.6587,6.0,1,9.9567,2.115,7.2833,0.0,2026-02-16 10:00:00
2026-02-16 16:00:00,ВЭС,2026-02-16 10:00:00,0.2054,0.7797,0.98,0.6587,6.0,1,9.9567,2.115,7.2833,0.0,2026-02-16 10:00:00
2026-02-16 17:00:00,T1,2026-02-16 11:00:00,0.1179,0.7131,0.9869,0.65,7.0,1,9.7833,1.94,6.5333,0.0,2026-02-16 10:00:00
2026-02-16 17:00:00,T2,2026-02-16 11:00:00,0.0773,0.7186,0.97,0.65,7.0,1,9.7833,1.94,6.5333,0.0,2026-02-16 10:00:00
2026-02-16 17:00:00,ВЭС,2026-02-16 11:00:00,0.0976,0.7159,0.9784,0.65,7.0,1,9.7833,1.94,6.5333,0.0,2026-02-16 10:00:00
2026-02-16 18:00:00,T1,2026-02-16 12:00:00,0.0,0.5929,0.9564,0.6301,8.0,1,9.63,1.89,5.7333,0.0,2026-02-16 10:00:00
2026-02-16 18:00:00,T2,2026-02-16 12:00:00,0.0,0.5934,0.9539,0.6301,8.0,1,9.63,1.89,5.7333,0.0,2026-02-16 10:00:00
2026-02-16 18:00:00,ВЭС,2026-02-16 12:00:00,0.0,0.5931,0.9551,0.6301,8.0,1,9.63,1.89,5.7333,0.0,2026-02-16 10:00:00
2026-02-16 19:00:00,T1,2026-02-16 13:00:00,0.0,0.6177,0.9464,0.6721,9.0,1,9.9517,2.89,5.1333,0.0,2026-02-16 10:00:00
2026-02-16 19:00:00,T2,2026-02-16 13:00:00,0.0,0.6132,0.9412,0.6721,9.0,1,9.9517,2.89,5.1333,0.0,2026-02-16 10:00:00
2026-02-16 19:00:00,ВЭС,2026-02-16 13:00:00,0.0,0.6154,0.9438,0.6721,9.0,1,9.9517,2.89,5.1333,0.0,2026-02-16 10:00:00
2026-02-16 20:00:00,T1,2026-02-16 14:00:00,0.0694,0.6299,0.967,0.6898,10.0,1,10.2333,3.64,4.75,0.0,2026-02-16 10:00:00
2026-02-16 20:00:00,T2,2026-02-16 14:00:00,0.0692,0.6238,0.9607,0.6898,10.0,1,10.2333,3.64,4.75,0.0,2026-02-16 10:00:00
2026-02-16 20:00:00,ВЭС,2026-02-16 14:00:00,0.0693,0.6268,0.9639,0.6898,10.0,1,10.2333,3.64,4.75,0.0,2026-02-16 10:00:00
2026-02-16 21:00:00,T1,2026-02-16 15:00:00,0.1188,0.6122,0.9602,0.6898,11.0,1,10.2567,3.73,4.45,0.0,2026-02-16 10:00:00
2026-02-16 21:00:00,T2,2026-02-16 15:00:00,0.0782,0.6061,0.9539,0.6898,11.0,1,10.2567,3.73,4.45,0.0,2026-02-16 10:00:00
2026-02-16 21:00:00,ВЭС,2026-02-16 15:00:00,0.0985,0.6091,0.9571,0.6898,11.0,1,10.2567,3.73,4.45,0.0,2026-02-16 10:00:00
2026-02-16 22:00:00,T1,2026-02-16 16:00:00,0.055,0.5876,0.9581,0.6898,12.0,1,10.31,3.99,4.2333,0.0,2026-02-16 10:00:00
2026-02-16 22:00:00,T2,2026-02-16 16:00:00,0.021,0.5809,0.9518,0.6898,12.0,1,10.31,3.99,4.2333,0.0,2026-02-16 10:00:00
2026-02-16 22:00:00,ВЭС,2026-02-16 16:00:00,0.038,0.5843,0.9549,0.6898,12.0,1,10.31,3.99,4.2333,0.0,2026-02-16 10:00:00
2026-02-16 23:00:00,T1,2026-02-16 17:00:00,0.0653,0.5945,0.9527,0.7338,1.0,1,10.5767,5.03,4.15,0.0,2026-02-16 22:00:00
